w1_hhid,pid,w1_prov2011,w1_geo2011,w1_r_relhead,w1_best_gen,w1_best_race,w1_best_edu,w1_best_age_yrs,w1_hhincome,w1_expenditure
105909,318912,2,1,1,1,1,6,74,2193.2188,6135.2178
105909,411401,2,1,13,1,1,0,2,2193.2188,6135.2178
105910,318982,2,1,1,2,1,25,73,1749.6589,669.65887
105910,318983,2,1,16,2,1,12,36,1749.6589,669.65887
105910,410933,2,1,13,1,1,2,11,1749.6589,669.65887
105910,410936,2,1,22,1,1,25,5,1749.6589,669.65887
105910,410937,2,1,22,1,1,0,3,1749.6589,669.65887
105913,319424,2,1,4,1,1,12,20,765.89771,636.89771
105913,319425,2,1,4,2,1,9,18,765.89771,636.89771
105913,319426,2,1,1,1,1,25,50,765.89771,636.89771
105913,319427,2,1,3,2,1,25,46,765.89771,636.89771
105916,318984,2,1,1,1,1,25,58,361.63202,296.63202
105918,318956,2,1,1,1,1,10,34,380.12646,626.12646
105918,318957,2,1,3,2,1,11,34,380.12646,626.12646
105918,410982,2,1,4,1,1,7,14,380.12646,626.12646
105920,319484,2,1,13,2,1,7,17,1111.5237,1013.5236
105920,319485,2,1,1,2,1,25,68,1111.5237,1013.5236
105920,410901,2,1,13,2,1,0,8,1111.5237,1013.5236
105920,411406,2,1,13,2,1,25,11,1111.5237,1013.5236
105921,318913,2,2,1,1,1,5,67,2111.7856,1678.7855
105921,318958,2,2,3,2,1,7,55,2111.7856,1678.7855
105921,410976,2,2,13,2,1,0,2,2111.7856,1678.7855
105921,410983,2,2,13,1,1,0,3,2111.7856,1678.7855
105922,318999,2,1,1,1,1,7,32,347.54947,442.16339
105922,410296,2,1,4,2,1,6,1,347.54947,442.16339
105922,582224,2,1,3,2,1,10,28,347.54947,442.16339
105923,318955,2,1,3,2,1,25,62,2085.2334,1062.942
105923,318959,2,1,1,1,1,25,68,2085.2334,1062.942
105923,410981,2,1,13,2,1,0,4,2085.2334,1062.942
105925,318998,2,1,1,2,1,25,73,1149.7814,659.78137
105926,319420,2,1,13,2,1,9,15,1046.2552,517.25531
105926,322020,2,1,13,1,1,9,17,1046.2552,517.25531
105926,322021,2,1,1,2,1,25,82,1046.2552,517.25531
105926,410969,2,1,13,1,1,1,8,1046.2552,517.25531
105927,319439,2,1,1,1,1,25,58,392.45392,253.45393
105928,319414,2,1,3,2,1,25,49,890.05481,684.20129
105928,319415,2,1,1,1,1,25,64,890.05481,684.20129
105928,319416,2,1,19,1,1,10,18,890.05481,684.20129
105928,410945,2,1,13,1,1,3,10,890.05481,684.20129
105930,319412,2,1,1,1,1,25,53,595.52472,595.84357
105930,319478,2,1,3,2,1,25,45,595.52472,595.84357
105930,322019,2,1,4,1,1,8,25,595.52472,595.84357
105930,410984,2,1,4,1,1,4,12,595.52472,595.84357
105930,410988,2,1,4,1,1,2,8,595.52472,595.84357
105931,319454,2,1,1,2,1,25,81,1267.0239,859.02393
105931,319461,2,1,13,2,1,8,15,1267.0239,859.02393
105931,319472,2,1,4,1,1,10,55,1267.0239,859.02393
105931,319473,2,1,16,2,1,9,47,1267.0239,859.02393
105931,319493,2,1,13,1,1,10,21,1267.0239,859.02393
105931,410971,2,1,13,2,1,1,8,1267.0239,859.02393
105933,319419,2,1,1,2,1,25,73,1078.7968,533.67847
105933,410980,2,1,13,2,1,1,6,1078.7968,533.67847
105936,319114,2,1,1,2,1,5,72,1058.3152,883.31512
105936,319417,2,1,,1,1,11,28,1058.3152,883.31512
105936,319432,2,1,4,1,1,9,24,1058.3152,883.31512
105936,319433,2,1,4,2,1,11,37,1058.3152,883.31512
105938,321558,1,2,12,2,2,7,49,6696.8188,1569.1062
105938,321559,1,2,1,2,2,19,46,6696.8188,1569.1062
105938,411685,1,2,4,1,2,5,12,6696.8188,1569.1062
105940,321472,1,2,1,2,2,4,50,3055.179,1938.6863
105940,321473,1,2,4,2,2,12,22,3055.179,1938.6863
105941,321517,1,2,3,2,2,7,38,2149.5869,3185.1714
105941,321518,1,2,4,1,2,8,16,2149.5869,3185.1714
105941,321519,1,2,4,1,2,9,18,2149.5869,3185.1714
105941,321520,1,2,1,1,2,7,43,2149.5869,3185.1714
105941,410392,1,2,4,2,2,3,10,2149.5869,3185.1714
105941,410393,1,2,13,1,2,25,2,2149.5869,3185.1714
105941,410394,1,2,4,1,2,25,0,2149.5869,3185.1714
105942,321526,1,2,3,2,2,9,46,4605.4619,2814.6619
105942,321530,1,2,1,1,2,7,51,4605.4619,2814.6619
105942,321531,1,2,4,1,2,9,19,4605.4619,2814.6619
105942,321532,1,2,4,1,2,9,24,4605.4619,2814.6619
105942,410388,1,2,4,2,2,5,11,4605.4619,2814.6619
105942,410389,1,2,4,2,2,3,9,4605.4619,2814.6619
105944,319306,1,2,1,1,2,12,30,7975.1426,9005.998
105944,319307,1,2,3,2,2,12,28,7975.1426,9005.998
105944,319308,1,2,12,2,2,10,17,7975.1426,9005.998
105944,410889,1,2,4,2,2,25,3,7975.1426,9005.998
105945,321468,1,2,3,2,2,8,44,6205.2148,3620.8518
105945,321507,1,2,4,1,2,10,17,6205.2148,3620.8518
105945,321508,1,2,1,1,2,8,42,6205.2148,3620.8518
105945,321509,1,2,4,1,2,12,19,6205.2148,3620.8518
105945,410400,1,2,4,2,2,6,12,6205.2148,3620.8518
105946,321505,1,2,1,2,2,7,43,5416.6665,2273
105946,321506,1,2,17,2,2,10,19,5416.6665,2273
105946,321522,1,2,13,1,2,16,25,5416.6665,2273
105946,321673,1,2,4,1,2,10,19,5416.6665,2273
105947,321523,1,2,1,1,2,7,42,3185.5093,3598.603
105947,321524,1,2,4,2,2,9,18,3185.5093,3598.603
105947,321525,1,2,4,2,2,8,15,3185.5093,3598.603
105947,321529,1,2,3,2,2,5,40,3185.5093,3598.603
105947,410390,1,2,4,1,2,3,9,3185.5093,3598.603
105947,410391,1,2,13,2,2,25,1,3185.5093,3598.603
105948,321513,1,2,4,2,2,10,19,1587.8716,2192.6086
105948,321515,1,2,1,1,2,2,62,1587.8716,2192.6086
105948,410888,1,2,13,2,2,25,3,1587.8716,2192.6086
105949,321542,1,2,1,1,2,12,31,6249.3335,4028.5337
105950,321540,1,2,4,1,2,12,25,1649.4293,981.17725
105950,321541,1,2,1,2,2,6,43,1649.4293,981.17725
105951,321543,1,2,3,2,2,3,47,2896.6667,1741.7659
105951,321549,1,2,1,1,2,25,56,2896.6667,1741.7659
105951,321550,1,2,4,1,2,8,24,2896.6667,1741.7659
105951,321553,1,2,4,2,2,9,21,2896.6667,1741.7659
105951,410399,1,2,13,2,2,25,1,2896.6667,1741.7659
105952,321512,1,2,1,1,2,11,32,1238.3977,1299.3978
105952,321516,1,2,3,2,2,9,27,1238.3977,1299.3978
105952,410384,1,2,4,2,2,2,10,1238.3977,1299.3978
105952,410386,1,2,4,2,2,2,8,1238.3977,1299.3978
105952,410812,1,2,4,1,2,25,3,1238.3977,1299.3978
105954,321568,1,2,4,2,2,8,25,5202.1035,2505.1035
105954,321570,1,2,13,1,2,8,16,5202.1035,2505.1035
105954,321571,1,2,4,1,2,8,19,5202.1035,2505.1035
105954,321572,1,2,1,2,2,4,55,5202.1035,2505.1035
105954,411447,1,2,13,2,2,25,0,5202.1035,2505.1035
105954,411448,1,2,13,1,2,21,3,5202.1035,2505.1035
105955,321410,1,2,4,2,2,12,18,7941.6646,2760.0234
105955,321449,1,2,1,1,2,10,40,7941.6646,2760.0234
105955,321450,1,2,3,2,2,18,36,7941.6646,2760.0234
105955,410860,1,2,4,1,2,7,13,7941.6646,2760.0234
105956,321580,1,2,13,1,2,9,29,4303.1802,2156.9424
105956,321581,1,2,13,2,2,9,15,4303.1802,2156.9424
105956,321582,1,2,13,1,2,12,34,4303.1802,2156.9424
105956,321583,1,2,13,2,2,7,20,4303.1802,2156.9424
105956,410863,1,2,22,1,2,0,2,4303.1802,2156.9424
105956,581917,1,2,1,2,2,25,95,4303.1802,2156.9424
105957,321587,1,2,1,2,2,9,43,1460,1027
105957,410866,1,2,4,1,2,4,10,1460,1027
105957,410867,1,2,4,2,2,8,14,1460,1027
105958,321445,1,2,1,2,2,7,40,570.58948,843.58948
105958,321446,1,2,4,1,2,6,17,570.58948,843.58948
105958,321447,1,2,4,2,2,7,14,570.58948,843.58948
105958,410396,1,2,4,2,2,25,4,570.58948,843.58948
105960,319185,1,3,1,1,2,4,42,1299.5406,1343.1531
105961,321551,1,2,3,2,2,8,28,1361.0454,454.85379
105961,321552,1,2,1,1,2,3,33,1361.0454,454.85379
105961,411443,1,2,4,2,2,25,1,1361.0454,454.85379
105961,411444,1,2,4,2,2,25,5,1361.0454,454.85379
105961,411445,1,2,4,2,2,3,9,1361.0454,454.85379
105962,321574,1,2,1,2,2,25,73,1837.4257,2022.444
105962,321575,1,2,13,2,2,10,28,1837.4257,2022.444
105962,410268,1,2,22,1,2,25,4,1837.4257,2022.444
105962,411424,1,2,22,1,2,2,9,1837.4257,2022.444
105964,321573,1,2,1,2,2,11,34,1870,973.00012
105964,411422,1,2,19,1,2,2,8,1870,973.00012
105964,411423,1,2,4,1,2,2,8,1870,973.00012
105964,411446,1,2,4,1,2,25,1,1870,973.00012
105964,581919,1,2,7,1,2,25,16,1870,973.00012
105965,321474,1,2,3,2,2,11,28,400,716
105965,321475,1,2,1,1,2,17,29,400,716
105965,411686,1,2,4,2,2,4,10,400,716
105965,411687,1,2,4,1,2,25,2,400,716
105966,321560,1,2,1,1,2,5,79,2380,2025.6431
105966,321561,1,2,3,2,2,8,76,2380,2025.6431
105967,321426,1,2,1,2,2,10,59,1513.0103,1510.196
105969,321590,1,2,1,1,2,9,38,2900,2518.9998
105969,321592,1,2,3,2,2,12,45,2900,2518.9998
105969,321593,1,2,4,1,2,9,17,2900,2518.9998
105970,319303,1,2,1,1,2,6,63,1681.5352,1874.4233
105970,321577,1,2,3,2,2,6,52,1681.5352,1874.4233
105970,321586,1,2,4,1,2,10,24,1681.5352,1874.4233
105970,410861,1,2,4,2,2,5,11,1681.5352,1874.4233
105971,321578,1,2,1,1,2,8,34,1260,1337.0001
105971,321585,1,2,3,2,2,25,39,1260,1337.0001
105971,410864,1,2,4,1,2,3,10,1260,1337.0001
105971,410865,1,2,4,1,2,0,1,1260,1337.0001
105972,321424,3,2,1,1,2,8,55,934.15057,596.15057
105972,321452,3,2,3,2,2,10,61,934.15057,596.15057
105973,319309,1,2,3,1,2,25,56,3367.2595,1561.6208
105973,321599,1,2,4,2,2,9,28,3367.2595,1561.6208
105973,321600,1,2,1,2,2,2,52,3367.2595,1561.6208
105973,410397,1,2,13,1,2,25,1,3367.2595,1561.6208
105974,321598,1,2,1,1,2,25,61,1341.9546,998.95453
105975,321595,1,2,4,2,2,9,34,3335.6609,1945.6187
105975,321596,1,2,26,1,2,6,36,3335.6609,1945.6187
105975,321597,1,2,1,2,2,25,57,3335.6609,1945.6187
105975,410868,1,2,13,1,2,5,12,3335.6609,1945.6187
105975,410869,1,2,13,2,2,1,7,3335.6609,1945.6187
105975,410870,1,2,13,2,2,0,6,3335.6609,1945.6187
105975,410871,1,2,13,1,2,25,0,3335.6609,1945.6187
105976,321588,1,2,1,2,2,10,44,2172.4729,1333.0001
105977,321533,1,2,7,2,2,8,15,2285.8865,2503.8865
105977,321576,1,2,1,1,2,10,67,2285.8865,2503.8865
105977,410862,1,2,4,2,2,5,11,2285.8865,2503.8865
105977,411679,1,2,7,2,2,25,5,2285.8865,2503.8865
105978,321562,1,2,1,1,2,9,57,2842.7881,2962.894
105978,321563,1,2,3,2,2,5,55,2842.7881,2962.894
105978,321564,1,2,4,1,2,12,25,2842.7881,2962.894
105978,321565,1,2,4,2,2,12,20,2842.7881,2962.894
105978,321566,1,2,4,1,2,10,17,2842.7881,2962.894
105978,321567,1,2,4,2,2,12,20,2842.7881,2962.894
105979,321418,3,2,1,1,2,7,47,50,90
105981,321420,3,2,1,2,2,7,55,1345.243,803.24304
105981,411430,3,2,13,1,2,8,14,1345.243,803.24304
105983,321476,3,2,3,2,2,25,45,497.70984,464.70984
105983,321477,3,2,1,1,2,25,47,497.70984,464.70984
105983,411408,3,2,4,2,2,7,13,497.70984,464.70984
105984,321425,3,2,3,2,2,25,79,2910.9524,691.18567
105984,321451,3,2,13,1,2,7,21,2910.9524,691.18567
105984,321500,3,2,1,1,2,25,86,2910.9524,691.18567
105984,411410,3,2,13,2,2,5,12,2910.9524,691.18567
105984,411411,3,2,13,2,2,0,5,2910.9524,691.18567
105984,411419,3,2,13,1,2,4,11,2910.9524,691.18567
105985,321434,3,2,3,2,2,25,44,412.39081,408.05225
105985,321435,3,2,1,1,2,25,47,412.39081,408.05225
105985,321490,3,2,4,2,2,25,25,412.39081,408.05225
105985,411417,3,2,13,2,2,25,2,412.39081,408.05225
105986,321483,3,2,3,2,2,8,42,2700.688,787.15466
105986,321484,3,2,1,1,2,12,40,2700.688,787.15466
105987,321415,3,2,1,1,2,11,41,3569.2693,743.26923
105987,321416,3,2,3,2,2,8,41,3569.2693,743.26923
105987,411432,3,2,26,1,2,5,12,3569.2693,743.26923
105987,411433,3,2,26,1,2,4,10,3569.2693,743.26923
105988,321438,3,2,1,2,2,25,58,833.96106,601.61005
105988,411421,3,2,13,2,2,8,14,833.96106,601.61005
105989,321437,3,2,4,1,2,12,29,3952.3669,1163.3669
105989,321441,3,2,1,1,2,5,69,3952.3669,1163.3669
105989,321569,3,2,4,1,2,10,19,3952.3669,1163.3669
105989,411420,3,2,13,1,2,6,12,3952.3669,1163.3669
105990,321414,3,2,1,2,2,3,34,610,312
105990,321453,3,2,3,1,2,11,31,610,312
105990,411427,3,2,4,2,2,2,14,610,312
105990,411428,3,2,4,1,2,2,10,610,312
105990,411429,3,2,4,2,2,0,1,610,312
105992,321422,3,2,1,1,2,8,62,1972.9497,1330.9498
105992,321423,3,2,26,1,2,9,26,1972.9497,1330.9498
105992,321491,3,2,3,2,2,8,68,1972.9497,1330.9498
105993,321432,3,2,3,2,2,7,35,1250,508.99997
105993,321433,3,2,1,1,2,8,34,1250,508.99997
105994,321554,3,2,4,2,2,12,19,4330,4192.8979
105994,321555,3,2,3,2,2,6,62,4330,4192.8979
105994,321694,3,2,1,1,2,7,67,4330,4192.8979
105994,410380,3,2,13,1,2,1,7,4330,4192.8979
105994,410872,3,2,13,2,2,5,11,4330,4192.8979
105994,582179,3,2,4,1,2,25,38,4330,4192.8979
105995,321412,3,2,4,2,2,8,17,1310,475
105995,321413,3,2,1,1,2,5,48,1310,475
105996,321444,3,2,1,2,2,5,60,776.00916,832.00916
105997,321534,3,2,1,1,2,7,62,656.64001,707.64001
105998,321535,3,2,3,2,2,25,75,3231.5308,1486.5308
105998,321536,3,2,1,1,2,25,68,3231.5308,1486.5308
105998,321537,3,2,5,1,2,7,49,3231.5308,1486.5308
105999,321589,1,2,3,2,2,10,40,4790.2646,2425.2068
105999,321591,1,2,4,1,2,11,16,4790.2646,2425.2068
105999,321594,1,2,19,1,2,9,30,4790.2646,2425.2068
105999,410873,1,2,4,1,2,7,14,4790.2646,2425.2068
105999,410874,1,2,4,2,2,1,8,4790.2646,2425.2068
105999,410875,1,2,4,2,2,0,4,4790.2646,2425.2068
105999,582175,1,2,1,1,2,12,40,4790.2646,2425.2068
106000,321417,3,2,1,1,2,10,26,1152.8296,601.82953
106002,319651,2,3,1,1,2,25,51,950,1343.4347
106002,319658,2,3,13,1,2,8,20,950,1343.4347
106003,319617,2,3,8,2,1,25,97,2384.0557,1460.2974
106003,319664,2,3,1,2,1,25,77,2384.0557,1460.2974
106004,319653,2,3,4,2,2,8,21,3000.3333,1973.271
106004,319654,2,3,1,2,2,25,58,3000.3333,1973.271
106004,319655,2,3,4,2,2,6,31,3000.3333,1973.271
106004,411110,2,3,13,2,2,25,0,3000.3333,1973.271
106005,319615,2,3,3,1,1,3,34,2499.7085,733.04187
106005,319645,2,3,1,2,2,7,32,2499.7085,733.04187
106005,410445,2,3,4,1,2,25,3,2499.7085,733.04187
106008,319661,2,3,1,2,2,25,72,2610,1654.3987
106008,502143,2,3,4,1,2,25,33,2610,1654.3987
106009,319616,2,3,1,2,1,19,55,5600.5229,8870.3799
106010,319090,2,3,1,1,2,1,42,2899.9609,1327
106010,319652,2,3,4,1,2,9,17,2899.9609,1327
106010,319656,2,3,3,2,2,7,40,2899.9609,1327
106010,411001,2,3,6,1,2,25,11,2899.9609,1327
106010,502144,2,3,4,2,2,12,20,2899.9609,1327
106011,319662,2,3,1,1,2,3,32,1686.1833,1966.6835
106012,319627,2,3,1,2,2,25,55,399.14941,2214.0049
106012,410443,2,3,13,1,2,25,3,399.14941,2214.0049
106012,410446,2,3,13,2,2,1,9,399.14941,2214.0049
106012,410447,2,3,13,2,2,3,12,399.14941,2214.0049
106018,319635,2,3,1,1,4,15,53,18285.348,9332.3574
106018,319636,2,3,3,2,4,9,49,18285.348,9332.3574
106020,319052,1,2,4,1,2,7,30,1783.3333,1632.5192
106020,319053,1,2,4,1,2,6,29,1783.3333,1632.5192
106020,321629,1,2,4,2,2,5,22,1783.3333,1632.5192
106020,321630,1,2,3,2,2,5,48,1783.3333,1632.5192
106020,321631,1,2,1,1,2,25,56,1783.3333,1632.5192
106020,410590,1,2,13,2,2,2,8,1783.3333,1632.5192
106021,320918,2,2,1,2,4,12,19,591.65192,906.52765
106022,321750,2,2,3,2,1,12,40,10484.02,6613.2378
106022,321751,2,2,1,1,1,12,52,10484.02,6613.2378
106022,321752,2,2,4,1,1,10,16,10484.02,6613.2378
106022,411087,2,2,4,1,1,3,11,10484.02,6613.2378
106022,411088,2,2,4,1,1,6,12,10484.02,6613.2378
106022,411089,2,2,4,2,1,25,3,10484.02,6613.2378
106023,321031,2,2,1,1,4,20,46,65527.953,31293.604
106023,321033,2,2,4,2,4,8,14,65527.953,31293.604
106023,321038,2,2,3,2,4,20,42,65527.953,31293.604
106023,410331,2,2,4,2,4,4,10,65527.953,31293.604
106023,410406,2,2,4,2,4,7,13,65527.953,31293.604
106025,319164,2,2,1,2,1,25,82,1350,939
106025,319165,2,2,13,2,1,11,20,1350,939
106025,410402,2,2,13,1,1,1,11,1350,939
106025,410403,2,2,13,2,1,0,4,1350,939
106025,410404,2,2,13,2,1,4,12,1350,939
106025,410407,2,2,13,2,1,25,7,1350,939
106025,411103,2,2,13,2,1,0,3,1350,939
106025,411104,2,2,22,1,1,0,0,1350,939
106026,321797,2,2,4,1,1,7,52,1190,1173.8805
106026,321798,2,2,1,2,1,25,77,1190,1173.8805
106027,321775,2,2,1,1,1,4,43,1190,984.86041
106027,582121,2,2,3,2,1,5,31,1190,984.86041
106028,319153,2,2,1,1,1,12,49,2200,1408.3811
106029,319174,2,2,4,2,1,18,22,3992.3003,6287.2349
106029,319175,2,2,1,2,1,20,49,3992.3003,6287.2349
106029,411042,2,2,13,2,1,4,12,3992.3003,6287.2349
106029,411043,2,2,4,2,1,6,12,3992.3003,6287.2349
106030,321781,2,1,4,2,1,7,15,2130,1333
106030,321782,2,1,3,2,1,25,55,2130,1333
106030,321796,2,1,1,1,1,1,62,2130,1333
106030,411066,2,1,13,2,1,1,7,2130,1333
106030,411067,2,1,19,1,1,6,12,2130,1333
106031,321001,2,2,1,1,4,21,46,25138.537,16688.01
106031,321040,2,2,3,2,4,12,40,25138.537,16688.01
106031,410410,2,2,4,2,4,9,14,25138.537,16688.01
106032,320909,2,2,1,1,4,12,37,13021.558,14020.005
106032,321016,2,2,3,2,4,21,33,13021.558,14020.005
106032,410307,2,2,4,1,4,25,1,13021.558,14020.005
106032,410332,2,2,4,1,4,25,3,13021.558,14020.005
106034,320905,2,2,3,2,2,8,49,4783.7505,1076.6509
106034,320907,2,2,1,1,2,9,55,4783.7505,1076.6509
106034,320908,2,2,4,2,2,5,24,4783.7505,1076.6509
106034,320921,2,2,4,2,2,9,29,4783.7505,1076.6509
106034,410306,2,2,13,2,2,25,1,4783.7505,1076.6509
106034,410401,2,2,13,2,2,25,2,4783.7505,1076.6509
106035,320919,2,2,17,1,2,,57,3188.2549,1713.2166
106035,320920,2,2,1,1,2,6,57,3188.2549,1713.2166
106035,321019,2,2,3,2,2,5,57,3188.2549,1713.2166
106038,321034,2,2,1,1,4,12,24,10906.298,6741.7212
106043,319191,2,1,1,2,1,4,47,2100,1009
106043,411056,2,1,4,1,1,7,14,2100,1009
106043,411073,2,1,4,2,1,7,13,2100,1009
106043,411079,2,1,4,2,1,25,5,2100,1009
106043,411084,2,1,4,1,1,2,8,2100,1009
106044,321615,2,1,3,1,1,1,44,602.33008,673.33008
106044,321616,2,1,1,2,1,3,39,602.33008,673.33008
106045,320799,2,1,4,2,1,11,19,1660,1005.9999
106045,320800,2,1,4,2,1,9,23,1660,1005.9999
106045,411055,2,1,4,1,1,5,13,1660,1005.9999
106045,411065,2,1,13,1,1,25,1,1660,1005.9999
106045,582123,2,1,1,2,1,9,43,1660,1005.9999
106047,319001,2,2,3,2,2,10,36,4584.9136,4800.9204
106047,320970,2,2,1,1,2,11,39,4584.9136,4800.9204
106047,320975,2,2,4,2,2,9,15,4584.9136,4800.9204
106047,410345,2,2,4,2,2,5,11,4584.9136,4800.9204
106047,410346,2,2,4,2,2,0,6,4584.9136,4800.9204
106048,320944,2,2,1,1,2,24,35,5839.7734,9949.998
106048,320976,2,2,,2,2,9,37,5839.7734,9949.998
106048,410347,2,2,,1,2,5,11,5839.7734,9949.998
106048,410348,2,2,,1,2,0,1,5839.7734,9949.998
106049,320971,2,2,1,1,2,10,39,6287.8086,9944.0654
106049,320972,2,2,3,2,2,12,48,6287.8086,9944.0654
106049,320973,2,2,5,1,2,10,24,6287.8086,9944.0654
106049,321062,2,2,5,1,2,8,26,6287.8086,9944.0654
106051,320989,3,2,1,1,4,10,57,8097.0908,10462.002
106051,320990,3,2,3,2,4,10,60,8097.0908,10462.002
106056,320946,3,2,1,2,4,22,50,23347.412,27195.119
106056,321986,3,2,3,1,4,12,52,23347.412,27195.119
106057,320991,3,2,,2,4,12,57,13184.259,16338.705
106057,322000,3,2,1,1,4,12,60,13184.259,16338.705
106059,321967,3,2,4,1,4,11,17,16159.864,13376.021
106059,321975,3,2,4,1,4,12,19,16159.864,13376.021
106059,321999,3,2,1,2,4,19,49,16159.864,13376.021
106061,320992,3,2,1,2,2,12,37,8206.9189,12645.843
106061,320997,3,2,3,1,2,19,34,8206.9189,12645.843
106061,411182,3,2,4,1,2,8,14,8206.9189,12645.843
106061,411183,3,2,4,1,2,2,8,8206.9189,12645.843
106061,411188,3,2,4,2,2,25,2,8206.9189,12645.843
106064,321969,3,2,3,2,4,12,36,11307.559,13681.766
106064,321985,3,2,1,1,4,19,35,11307.559,13681.766
106064,411186,3,2,4,2,4,2,8,11307.559,13681.766
106064,411187,3,2,4,1,4,0,3,11307.559,13681.766
106065,320993,3,2,1,2,1,18,43,4075.1748,10537.886
106065,321971,3,2,17,1,1,14,22,4075.1748,10537.886
106065,321977,3,2,14,2,1,7,65,4075.1748,10537.886
106065,321981,3,2,19,1,1,5,17,4075.1748,10537.886
106065,411170,3,2,4,1,1,2,8,4075.1748,10537.886
106065,411189,3,2,4,2,1,5,11,4075.1748,10537.886
106066,321988,3,2,3,2,4,12,51,18199.717,12949.983
106066,321990,3,2,1,1,4,12,55,18199.717,12949.983
106068,320943,3,2,3,1,4,12,35,20150.141,12730.855
106068,321997,3,2,1,2,4,12,30,20150.141,12730.855
106068,411174,3,2,4,1,4,3,9,20150.141,12730.855
106068,411181,3,2,4,1,4,1,8,20150.141,12730.855
106070,320995,3,2,1,2,2,7,56,1549.2668,1344.4299
106070,320996,3,2,4,1,2,11,22,1549.2668,1344.4299
106084,319501,2,2,1,2,1,10,51,532.17676,522.17676
106084,320770,2,2,4,1,1,8,17,532.17676,522.17676
106084,410229,2,2,4,1,1,7,14,532.17676,522.17676
106087,321142,2,2,4,1,1,5,65,2099.5142,1323.9725
106087,321173,2,2,1,2,1,25,88,2099.5142,1323.9725
106089,321174,2,2,3,2,1,12,43,1743.428,280
106089,502221,2,2,1,1,1,9,46,1743.428,280
106090,321318,2,2,1,1,1,12,43,2714.2173,2007.2833
106094,320644,2,2,1,1,3,25,38,2379.0742,1378.1099
106094,320645,2,2,,2,3,12,24,2379.0742,1378.1099
106094,406733,2,2,,2,3,25,4,2379.0742,1378.1099
106095,321185,2,2,3,2,1,7,48,5043.2729,1006.5121
106095,502220,2,2,1,1,1,7,47,5043.2729,1006.5121
106096,319112,2,2,4,2,1,12,36,2086.583,5469.5283
106096,410300,2,2,13,1,1,1,7,2086.583,5469.5283
106096,410301,2,2,13,2,1,1,7,2086.583,5469.5283
106096,502196,2,2,1,2,1,10,66,2086.583,5469.5283
106097,319148,2,2,3,2,1,19,33,5835.6851,7088.998
106097,319149,2,2,6,2,1,8,15,5835.6851,7088.998
106097,320874,2,2,1,1,1,10,34,5835.6851,7088.998
106097,410293,2,2,4,1,1,1,7,5835.6851,7088.998
106097,410294,2,2,4,2,1,25,4,5835.6851,7088.998
106098,319128,2,2,1,1,1,7,76,4580.853,1726.0001
106098,319147,2,2,3,2,1,12,57,4580.853,1726.0001
106098,410303,2,2,13,1,1,25,0,4580.853,1726.0001
106099,319129,2,2,12,1,1,25,38,2768.6611,1318
106099,319596,2,2,18,1,1,9,22,2768.6611,1318
106099,319597,2,2,1,1,1,,45,2768.6611,1318
106100,319121,2,2,4,1,1,16,25,1600,1837
106100,319122,2,2,1,2,1,8,50,1600,1837
106100,319142,2,2,4,2,1,11,17,1600,1837
106100,410801,2,2,4,1,1,3,12,1600,1837
106100,410806,2,2,4,1,1,0,3,1600,1837
106101,319105,2,2,4,2,1,10,20,920.61084,959.61084
106101,319106,2,2,3,2,1,10,50,920.61084,959.61084
106101,319107,2,2,1,1,1,11,60,920.61084,959.61084
106101,319127,2,2,4,2,1,8,21,920.61084,959.61084
106101,319143,2,2,4,1,1,6,16,920.61084,959.61084
106101,410810,2,2,4,2,1,1,6,920.61084,959.61084
106101,410811,2,2,13,1,1,0,5,920.61084,959.61084
106102,319119,2,2,1,1,1,6,64,514.24268,1033.2427
106102,319120,2,2,4,1,1,12,21,514.24268,1033.2427
106103,319102,2,2,4,2,1,10,38,974.61853,968.61853
106103,319103,2,2,13,1,1,12,19,974.61853,968.61853
106103,319123,2,2,4,2,1,11,34,974.61853,968.61853
106103,319125,2,2,4,2,1,16,27,974.61853,968.61853
106103,410261,2,2,13,2,1,0,4,974.61853,968.61853
106103,410262,2,2,13,1,1,5,11,974.61853,968.61853
106103,410297,2,2,13,2,1,25,0,974.61853,968.61853
106103,502199,2,2,1,2,1,5,62,974.61853,968.61853
106104,310765,2,2,13,1,1,5,14,1270,2998.9995
106104,319104,2,2,13,1,1,8,19,1270,2998.9995
106104,319124,2,2,13,1,1,11,23,1270,2998.9995
106104,319145,2,2,4,2,1,5,44,1270,2998.9995
106104,319146,2,2,1,2,1,1,76,1270,2998.9995
106104,410528,2,2,13,2,1,4,10,1270,2998.9995
106105,319101,2,2,1,1,1,2,41,2173.4832,1650
106105,319150,2,2,3,2,1,8,41,2173.4832,1650
106106,319117,2,2,1,2,1,3,69,2340,1511
106106,319118,2,2,4,1,1,25,28,2340,1511
106107,319587,2,2,1,1,1,16,77,1385.1572,1843.1572
106108,319584,2,2,19,1,1,9,17,2560.9998,5270
106108,319585,2,2,12,2,1,10,38,2560.9998,5270
106108,319586,2,2,1,1,1,10,42,2560.9998,5270
106108,410805,2,2,19,2,1,8,14,2560.9998,5270
106108,410815,2,2,19,2,1,4,10,2560.9998,5270
106109,319108,2,2,1,2,1,7,71,3660,1950
106109,319109,2,2,4,1,1,4,45,3660,1950
106109,319110,2,2,13,1,1,6,16,3660,1950
106109,320859,2,2,4,2,1,5,40,3660,1950
106110,319115,2,2,1,2,1,8,54,1789.411,2889.4111
